bunit,route,product,week,sales,trend,xmas_ny,pre_xmas_dip,pre_xmas_dip-1,bts,pre_xmas,jan_sales,feb_mar,tpr,reg_price,total_web,a_tvrs_direct,a_press,b_press,a_inserts_1,b_inserts,a_magazine,a_magazine_1,b_magazine,a_outdoor,a_radio,a_catalogue,a_catalogue_1,a_catalogue_2,a_catalogue_3,a_catalogue_4,pr_event,comp1,comp2,comp3,retail_sales
a,on ,one,02/03/2009,8.007367068,0.02473784,0,0,0,0,0,0,0.104901403,0.016665819,-0.122056124,0.31415255,0,4.615392435,0,0,2.271674597,4.075071418,3.006909558,0,0,0,4.261252011,0,0,0,4.261252011,0,5.313969972,3.294889634,-0.092537762,0
a,on ,one,02/10/2009,7.833203949,0.02953862,0,0,0,0,0,0,0,0.018421861,-0.122056124,0.29912406,0,4.893179331,0,0.588652463,0,3.70005644,4.075071418,0,0,0,0,4.261252011,0,0,0,0,3.711984513,2.231085679,-0.152210094,0
a,on ,one,02/17/2009,8.060855753,0.06069067,0,0,0,0,0,0,0,0.028675963,-0.122056124,0.29908417,0,4.433399252,0,4.602730527,0,1.958692308,3.70005644,0,0,0,0,0,4.261252011,0,0,0,3.795496332,3.041808774,0.65979829,0
a,on ,one,02/24/2009,7.820037989,0.0381043,0,0,0,0,0,0,0,0,-0.122056124,0.30647582,0,3.305008381,0,4.253187045,0,3.426265754,1.958692308,0,0,0,0,0,0,4.261252011,0,0,3.999887875,4.692219909,3.787276959,0
a,on ,one,03/03/2009,8.11939859,0.0222667,0,0,0,0,0,0,0,0,-0.122056124,0.40309221,0,3.697673773,0,4.588089302,0,2.962629365,3.426265754,0,0,0,4.261252011,0,0,0,4.261252011,0,4.218649342,1.895472749,0,0
a,on ,one,03/10/2009,7.895436007,0,0,0,0,0,0,0,0,0.027734156,-0.122056124,0.76874752,0,4.163052856,0,3.332724415,4.968514622,4.517912258,2.962629365,0,0,0,0,4.261252011,0,0,0,0,4.082758016,2.89558258,0,0
a,on ,one,03/17/2009,7.852439085,0,0,0,0,0,0,0,0,0.005036033,-0.122056124,0.79118916,0,4.132526441,0,4.442797973,4.659194811,2.954847826,4.517912258,0,0,0,0,0,4.261252011,0,0,0,0,3.469514486,-0.100496176,0
a,on ,one,03/24/2009,7.738052298,0,0,0,0,0,0,0,0,0.006116313,-0.122056124,0.4331055,0,3.520331446,0,3.609794346,2.715708762,3.227707376,2.954847826,0,0,0,0,0,0,4.261252011,0,0,0.390403593,4.382213408,4.166666484,0
a,on ,one,03/31/2009,7.394493107,0,0,0,0,0,0,0,0,0.025132535,-0.122056124,0,0,3.716841844,0,2.321290809,0,2.111588786,3.227707376,0,0,0,0,0,0,0,4.261252011,0,0,2.914120661,2.729058871,0
a,on ,one,04/07/2009,7.499423291,0,0,0,0,0,0,0,0,0.011437491,-0.122056124,0.03830788,0,3.972388522,0,3.262457195,1.400625974,4.335568739,2.111588786,0,0,0,4.220676469,0,0,0,0,0,0,2.394889492,0.161820809,8.93813787
a,on ,one,04/14/2009,7.452402451,0,0,0,0,0,0,0,0,0.0415691,-0.122056124,0.13150926,0,3.994245275,0,3.860728779,3.746186946,2.381363381,4.335568739,0,0,0,0,4.220676469,0,0,0,0,2.360101787,3.455760211,3.996395846,8.772920093
a,on ,one,04/21/2009,7.60090246,0.00137701,0,0,0,0,0,0,0,0.016138718,-0.122056124,0.22881219,0,3.732969463,0,4.54372235,3.271127565,3.925414742,2.381363381,0,0,0,0,0,4.220676469,0,0,0,1.482135728,4.215814546,4.15894083,8.584290935
a,on ,one,04/28/2009,7.401231264,0,0,0,0,0,0,0,0,0.025089453,-0.122056124,0.17139664,0,3.788766993,0,3.778654898,2.256644108,2.645355349,3.925414742,0,0,0,0,0,0,4.220676469,0,0,4.045470154,1.877974583,4.852513478,8.617762246
a,on ,one,05/05/2009,7.533158807,0,0,0,0,0,0,0,0,0.023098879,-0.122056124,0.16114891,0,4.688265977,0,3.847086672,0,3.315264685,2.645355349,0,0,0,4.220676469,0,0,0,4.220676469,0,3.721760095,2.786371996,4.573096344,8.712101864
a,on ,one,05/12/2009,7.226936018,0,0,0,0,0,0,0,0,0,-0.122056124,0.23795242,3.269568939,3.346071532,0,3.966262611,4.080640902,3.985854163,3.315264685,0,0,0,0,4.220676469,0,0,0,0,3.554649451,3.31194201,4.391305005,8.732465848
a,on ,one,05/19/2009,7.50714108,0.00483967,0,0,0,0,0,0,0,0.038747883,-0.066985136,0.18150807,4.30676415,3.695742445,4.715200142,3.613808221,1.251589092,3.815925557,3.985854163,0,0,0,0,0,4.220676469,0,0,0,3.736162972,2.352071513,4.438151962,8.617943095
a,on ,one,05/26/2009,7.19518732,0,0,0,0,0,0,0,0,0,-0.04635393,0.27711134,4.234106505,3.471941909,4.683750402,3.574355973,0,3.316400933,3.815925557,0,0,0,0,0,0,4.220676469,0,0,2.633920408,4.776745976,4.277604508,8.35678967
a,on ,one,06/02/2009,7.323170718,0,0,0,0,0,0,0,0,0.008318689,-0.04635393,0.27837481,4.051784948,3.210229113,4.12126964,4.126280335,1.65387732,3.315264685,3.316400933,0,0,0,4.193838439,0,0,0,4.220676469,0,0,1.206361257,0,8.118802997
a,on ,one,06/09/2009,7.163946684,0,0,0,0,0,0,0,0,0,-0.013996706,0.23920341,4.112511866,3.595628685,0,3.946974552,3.475033228,3.985854163,3.315264685,0,0,0,0,4.193838439,0,0,0,0,0,2.549390703,0,8.321421587
a,on ,one,06/16/2009,7.274479559,0.00363385,0,0,0,0,0,0,0,0,-0.013996706,0.30472886,3.793239469,3.24206782,0,4.465988513,2.946680845,3.056089662,3.985854163,0,0,0,0,0,4.193838439,0,0,0,0,2.825250916,0,8.606119401
a,on ,one,06/23/2009,7.201170883,0,0,0,0,0,0,0,0,0.037258884,0,0.47014179,0,3.923166122,0,3.931834554,0,3.185296396,3.056089662,0,0,0,0,0,0,4.193838439,0,0,3.623731445,4.350093149,4.095174962,8.810161268
a,on ,one,06/30/2009,7.261927093,0,0,0,0,0,0,0,0,0.040193418,0,0.31270839,4.510859507,3.312872173,0,3.426696351,0,4.488672423,3.185296396,0,0,0,0,0,0,0,4.193838439,0,3.768606551,1.906110865,0.687290456,9.018816604
a,on ,one,07/07/2009,7.148345744,0,0,0,0,0,0,0,0,0.039368814,0,0.32890158,4.293195421,3.349733834,0,3.89002926,0,4.131797756,4.488672423,0,0,0,4.536721515,0,0,0,0,0,4.010728032,2.228571967,0.191632052,9.266058861
a,on ,one,07/14/2009,7.146772179,0,0,0,0,0,0,0,0,0.046559478,0,0.35993082,4.085976313,3.670295576,0,4.4033345,0,3.312773768,4.131797756,0,0,0,0,4.536721515,0,0,0,0,4.010728032,1.973934325,0.816163265,9.557893841
a,on ,one,07/21/2009,7.25629724,0.02794845,0,0,0,0.146789167,0,0,0,0.009213005,0,0.36000645,4.347693956,2.984450873,0,3.631184476,0,3.662220599,3.312773768,0,0,0,0,0,4.536721515,0,0,0,2.810912359,3.172402039,0.272697994,10.19555997
a,on ,one,07/28/2009,7.33628566,0.05931579,0,0,0,0.151588382,0,0,0,0.018327649,0,0.42776965,4.355425953,3.42186709,0,2.954937152,1.589020902,4.11587399,3.662220599,0,0,0,0,0,0,4.536721515,0,0,3.344827533,4.141384446,3.993817655,10.37517726
a,on ,one,08/04/2009,7.463363046,0.07974763,0,0,0,0.174866965,0,0,0,0.0353163,0,0.48755144,4.272490748,3.22136735,1.775067096,4.627973793,3.435785023,3.483452075,4.11587399,0,0,0,4.270738924,0,0,0,4.536721515,0,0,3.116778765,0.830074411,9.913338869
a,on ,one,08/11/2009,7.31986493,0.11294137,0,0,0,0,0,0,0,0.00409241,0,0.40374607,4.14472077,3.630601315,2.208646099,4.483785042,2.050569818,4.641988157,3.483452075,0,0,0,0,4.270738924,0,0,0,0,2.358002687,3.632190511,-0.019083314,9.607168287
a,on ,one,08/18/2009,7.33171497,0.10389978,0,0,0,0,0,0,0,0.0566088,0,0.34492472,3.701301974,4.073689766,2.157499751,4.842967298,2.561055592,4.604249499,4.641988157,0,0,0,0,0,4.270738924,0,0,0,0,2.925867189,-1.842500103,9.551160287
a,on ,one,08/25/2009,7.311218384,0.08869246,0,0,0,0,0,0,0,0.078513626,0,0.36733163,4.160444364,3.773687714,0,4.480241098,3.465921874,4.925495166,4.604249499,0,0,0,0,0,0,4.270738924,0,0,3.630074355,4.854876791,3.890886594,9.348710041
a,on ,one,09/01/2009,7.296413269,0.07681525,0,0,0,0,0,0,0,0,0,0.42472033,4.228292535,3.279575223,0,5.224165676,2.976025757,3.349311473,4.925495166,0,0,0,4.270738924,0,0,0,4.270738924,0,0,2.100598181,-0.114110247,8.900003609
a,on ,one,09/08/2009,7.161622003,0.0606352,0,0,0,0,0,0,0,0,-0.006073185,0.47775477,3.784189634,3.319431912,1.841430873,4.143959889,3.631738488,4.783220843,3.349311473,0,0,0,0,4.270738924,0,0,0,0,5.748142327,2.874997544,0,9.042158379
a,on ,one,09/15/2009,7.398174093,0.06648611,0,0,0,0,0,0,0,0.00927791,-0.040977566,0.4697125,4.232656178,3.339801156,2.759735125,5.022781243,1.522372283,4.004693912,4.783220843,0,0,0,0,0,4.270738924,0,0,0,6.438603975,2.218068152,0.651719769,9.403519439
a,on ,one,09/22/2009,7.238496841,0.02764628,0,0,0,0,0,0,0,0,-0.040977566,0.39750774,3.713572067,3.330494092,3.629054727,4.551591309,0,0,4.004693912,0,0,0,4.464628713,0,0,4.270738924,0,0,5.829627679,4.219581481,4.2787608,9.404672841
a,on ,one,09/29/2009,7.100851909,0,0,0,0,0,0,0,0,0.000928373,-0.061868029,0.33442507,4.21508618,3.478563967,0,4.397528842,0,4.164213452,0,0,0,0,0,4.464628713,0,0,4.270738924,0,3.85234969,1.932964739,0,9.473934649
a,on ,one,10/06/2009,7.304515946,0,0,0,0,0,0.196515598,0,0,0,-0.061868029,0.41114864,4.139955073,3.441383043,0,4.352984931,0,4.863380233,4.164213452,0,0,0,0,0,4.464628713,0,0,0,0,0.890989682,5.393035613,9.448569561
a,on ,one,10/13/2009,7.137278437,0,0,0,0,0,0.158524693,0,0,0.031303236,-0.081880652,0.46551822,4.084294226,3.765974539,0,4.353411095,0,3.501053205,4.863380233,0,0,0,0,0,0,4.464628713,0,0,0,2.059501658,4.953445057,9.134430778
a,on ,one,10/20/2009,7.123672785,0,0,0,0,0,0.256575747,0,0,0,-0.081880652,0.5000164,4.087655574,3.731642866,0,4.455076849,0,4.179186721,3.501053205,0,0,0,4.302924707,0,0,0,4.464628713,0,0,2.196723622,4.815479413,9.108307646
a,on ,one,10/27/2009,7.494430215,0.10800642,0,0,0,0,0.379035348,0,0,0.022307764,-0.122116889,0.45605248,4.463606622,3.857290103,0,4.144192683,0,4.310283637,4.179186721,0,0,0,0,4.302924707,0,0,0,0,3.365553664,4.235729193,4.161274331,9.251482315
a,on ,one,11/03/2009,7.784889296,0.19696423,0,0,0,0,0.281848871,0,0,0.055126808,-0.122116889,0.4641298,4.615120517,3.440568939,0,4.597916365,0,4.916464107,4.310283637,0,0,0,0,0,4.302924707,0,0,0,2.359328947,-0.289483034,0,9.334149658
a,on ,one,11/10/2009,7.864804003,0.22706513,0,0,0,0,0,0,0,0.090483318,-0.122116889,0.37239175,4.070734697,4.100544064,0,4.38623224,0,2.966282732,4.916464107,0,0,0,0,0,0,4.302924707,0,0,3.968766859,0.666137567,0,8.939974177
a,on ,one,11/17/2009,6.502790046,0.14554695,0,0.465966956,0,0,0,0,0,0,-0.122116889,0.18756361,0,2.214499587,0,4.160093791,0,4.27539608,2.966282732,0,0,0,4.367463228,0,0,0,4.302924707,0,2.488363276,1.707602143,-0.366493337,8.919988071
a,on ,one,11/24/2009,7.567862605,0.11853986,0.437411258,0,0.465966956,0,0,0,0,0.012837247,-0.1238922,0.34266757,0,0,0,2.216712168,0,2.920816336,4.27539608,0,0,0,0,4.367463228,0,0,0,0,3.702054743,4.241125689,4.184179169,9.492582676
a,on ,one,12/01/2009,7.791522819,0.1508163,0.392097085,0,0,0,0,0,0,0.022325638,-0.1238922,0.39242969,0,1.011156211,0,4.481647073,0,3.511140887,2.920816336,0,0,0,0,0,4.367463228,0,0,0,0,0,-0.416647703,9.811975152
a,on ,one,12/08/2009,7.410347098,0.17992612,0,0,0,0,0,0,0,0,-0.1238922,0.37037776,0,0,0,3.849240821,0,4.914300655,3.511140887,0,0,0,0,0,0,4.367463228,0,0,0,2.514163995,0,9.604677122
a,on ,one,12/15/2009,7.553810852,0.15645274,0,0,0,0,0,0.161547253,0,0.019187721,-0.164551077,0.36441635,0,0,0,4.515783677,0,3.57850044,4.914300655,0,0,0,0,0,0,0,4.367463228,0,0,2.517168848,0,9.72070589
a,on ,one,12/22/2009,7.390798522,0.09558703,0,0,0,0,0,0.219902441,0,0.016167855,-0.164551077,0.26614069,0,0,0,4.324139998,0,3.420686236,3.57850044,0,0,0,5.16383216,0,0,0,0,0,0,4.008387866,4.504385093,9.721605899
a,on ,one,12/29/2009,7.177782416,0.05417607,0,0,0,0,0,0,0,0.027033959,-0.164551077,0.17255523,0,3.276820971,0,3.916109423,0,4.159794496,3.420686236,0,0,0,0,5.16383216,0,0,0,0,0,2.113687712,-0.416647703,9.59274154
a,on ,one,01/05/2010,7.238496841,0.03534987,0,0,0,0,0,0,0,0.023940513,-0.164551077,0.15355955,0,2.596806609,0,4.175011283,0,3.99064124,4.159794496,0,0,0,0,0,5.16383216,0,0,0,0,0,4.798892754,9.608176453
a,on ,one,01/12/2010,7.114769448,0.00834363,0,0,0,0,0,0,0,0,-0.164551077,0.13045142,0,2.887210775,0,3.326177208,0,3.396736156,3.99064124,0,0,0,0,0,0,5.16383216,0,0,0,0,4.349000968,9.410092464
a,on ,one,01/19/2010,7.26961675,0,0,0,0,0,0,0,0.103913735,0.020438675,-0.201710855,0.19844781,0,3.697243022,0,2.950590964,0,3.918758828,3.396736156,0,0,0,4.789777025,0,0,0,5.16383216,0,2.136295838,2.469472496,5.301414011,9.349580439
a,on ,one,01/26/2010,7.322510434,0.01059321,0,0,0,0,0,0,0.04950296,0,-0.201710855,0.28868291,0,3.493085849,0,3.404343961,0,4.214771144,3.918758828,0,0,0,0,4.789777025,0,0,0,0,3.887725936,0,4.689026897,9.35279434
a,on ,one,02/02/2010,7.444248649,0,0,0,0,0,0,0,0.104901403,0.004002637,-0.208126685,0.297621,4.119037175,2.696404735,0,3.454715181,0,4.127215341,4.214771144,0,0,0,0,0,4.789777025,0,0,0,0,0,4.461005313,9.498672233
a,on ,one,02/09/2010,7.249215057,0,0,0,0,0,0,0,0,0.001184537,-0.208126685,0.3194245,0,3.429065064,0,3.406992,0,3.489958956,4.127215341,0,0,0,3.693267973,0,0,4.789777025,0,0,2.936369122,0.587443171,1.14918892,9.438033558
a,on ,one,02/16/2010,7.271008538,0,0,0,0,0,0,0,0,0.031082755,-0.208126685,0.2744088,4.58394655,2.934508069,0,3.357101807,0,3.304315667,3.489958956,0,0,0,0,3.693267973,0,0,4.789777025,0,4.0050777,-0.388347299,-0.164584071,9.448254302
a,on ,one,02/23/2010,7.097548851,0,0,0,0,0,0,0,0,0.006837015,-0.208126685,0.17205905,3.394508394,2.628801726,0,3.563869683,0,4.422993941,3.304315667,0,0,0,0,0,3.693267973,0,0,0,3.951251872,3.686345016,3.8732225,9.688250165
a,on ,one,03/02/2010,7.250635512,0.01146741,0,0,0,0,0,0,0,0.029722681,-0.208126685,0.06056886,4.493120682,2.48606425,0,0.701752438,0,3.006716306,4.422993941,0,0,0,0,0,0,3.693267973,0,0,5.325429464,-0.341922232,0,9.846070282
a,on ,one,03/09/2010,7.275172319,0.01192638,0,0,0,0,0,0,0,0.052663187,-0.208126685,0.05003333,3.737669618,3.192111343,0,2.545794272,0,4.312943427,3.006716306,0,0,0,0,0,0,0,3.693267973,0,0,3.027948751,0,9.784704017
a,on ,one,03/16/2010,7.100027167,0,0,0,0,0,0,0,0,0,-0.208126685,0.13263736,0,2.518712314,0,3.455037301,0,1.699555344,4.312943427,0,0,0,2.939496171,0,0,0,0,0,0,-0.341922232,1.553185038,9.754291246
a,on ,one,03/23/2010,7.231287004,0,0,0,0,0,0,0,0,0.0098046,-0.245716471,0.10594011,0,3.613426812,0,3.240475651,0,2.695546845,1.699555344,0,0,0,0,2.939496171,0,0,0,0,0,3.003669691,4.178071774,9.724958794
a,on ,one,03/30/2010,7.113142109,0,0,0,0,0,0,0,0,0.060195076,-0.245716471,0.07126574,4.229749199,3.510703574,0,-0.537513973,0,3.863456768,2.695546845,0,0,0,0,0,2.939496171,0,0,0,4.358364155,0,3.243340306,9.726392315
a,on ,one,04/06/2010,6.96979067,0,0,0,0,0,0,0,0,0.032035845,-0.245716471,0.10309629,4.40060302,3.681883745,0,3.933586723,0,4.138537645,3.863456768,0,0,0,0,0,0,2.939496171,0,0,4.652704543,0,3.808325645,9.555630757
a,on ,one,04/13/2010,6.995766156,0,0,0,0,0,0,0,0,0,-0.245716471,0.12548113,4.112511866,3.766294902,0,2.726214172,0,3.726870075,4.138537645,0,0,0,2.939496171,0,0,0,2.939496171,0,2.511679276,3.466931276,3.248814673,9.609384912
a,on ,one,04/20/2010,6.874198495,0,0,0,0,0,0,0,0,0,-0.310739251,0.18917329,4.207673248,3.413042778,0,3.687623568,4.006607467,2.242234156,3.726870075,0,0,0,0,2.939496171,0,0,0,0,0,2.658311361,0,9.591239526
a,on ,one,04/27/2010,6.884486652,0,0,0,0,0,0,0,0,0,-0.310739251,0.09484711,3.826465117,3.014673386,0,2.734736087,4.134345379,3.80429836,2.242234156,2.582364537,0,0,0,0,2.939496171,0,0,0,0.900912711,3.290138907,4.377245653,9.438511265
a,on ,one,05/04/2010,7.060476366,0,0,0,0,0,0,0,0,0.031506276,-0.310739251,0.17456609,3.594568775,3.437114542,0,1.512871022,2.787004039,3.320084364,3.80429836,2.765834859,0,0,0,0,0,2.939496171,0,0,0,2.580418892,0,9.39199504
a,on ,one,05/11/2010,7.063903961,0,0,0,0,0,0,0,0,0.010034171,-0.310739251,0.10745066,3.758871826,3.385290693,0,3.673917431,3.672018583,3.844655132,3.320084364,2.547273217,0,0,2.939496171,0,0,0,2.939496171,0,0,3.033522654,0,9.576718091
a,on ,one,05/18/2010,7.127693699,0,0,0,0,0,0,0,0,0.089315912,-0.310739251,0.09927473,3.860729711,2.251661708,0,4.228950728,0.558241375,3.816567716,3.844655132,0,0,0,0,2.939496171,0,0,0,0,0,3.284954533,0,9.176059438
a,on ,one,05/25/2010,7.090076836,0,0,0,0,0,0,0,0,0.030366526,-0.310739251,0.04054881,4.182050143,0,0,1.667209751,0,3.488196812,3.816567716,2.582364537,0,0,0,0,2.939496171,0,0,0,4.545943476,4.624833057,4.495951383,8.898775359
a,on ,one,06/01/2010,7.152268856,0,0,0,0,0,0,0,0,0.007374374,-0.310739251,0.14764484,3.761200116,3.141883963,0,1.655177704,0,3.866156122,3.488196812,3.608282531,3.688407869,0,0,0,0,2.939496171,0,0,4.488893035,3.202815688,-1.140619242,8.804024902
a,on ,one,06/08/2010,7.123672785,0,0,0,0,0,0,0,0,0.039386407,-0.310739251,0.13069099,3.718438256,0,0,2.208578587,0,3.3120339,3.866156122,0,3.688407869,0,0,0,0,0,2.939496171,0,3.91174877,3.67304961,0,8.80747189
a,on ,one,06/15/2010,7.211556733,0,0,0,0,0,0,0,0,0.003869709,-0.310739251,0.16296233,3.867025639,2.891586038,0,3.812154539,0,3.62370218,3.3120339,2.547273217,0,0,3.162639722,0,0,0,0,0,4.229906946,2.425982056,0,8.80282316
a,on ,one,06/22/2010,7.301147806,0.02003718,0,0,0,0,0,0,0,0.024389779,-0.310739251,0.16218959,4.014579594,0,0,2.768793125,0,1.031032753,3.62370218,2.259591145,0,0,0,3.162639722,0,0,0,0,4.113806769,4.574164971,3.94948602,8.847359875
a,on ,one,06/29/2010,7.083387848,0,0,0,0,0,0,0,0,0,-0.310739251,0.07672328,4.49980967,0,0,0,0,3.713349985,1.031032753,2.815938405,0,0,0,0,3.162639722,0,0,0,0,-0.59273828,0,8.847216104
a,on ,one,07/06/2010,7.204149292,0,0,0,0,0,0,0,0,0,-0.310739251,0.09066507,4.359269648,3.594049456,0,3.545163631,0,4.117212244,3.713349985,0,0,0,0,0,0,3.162639722,0,0,0,0,0,8.87961161
a,on ,one,07/13/2010,7.266827348,0.01026927,0,0,0,0,0,0,0,0,-0.310739251,0.13513587,4.232656178,2.857378703,0,3.598175543,0,3.559030359,4.117212244,2.459755385,0,0,0,0,0,0,3.162639722,0,3.887007046,1.711383108,0,8.888204871
a,on ,one,07/20/2010,7.414572881,0,0,0,0,0.146789167,0,0,0,0,-0.310739251,0.26458354,4.254193263,3.550581947,0,4.001105933,0,3.671932809,3.559030359,2.632468083,3.517984994,0,3.162639722,0,0,0,0,0,4.423789716,0.181879652,0,8.811950178
a,on ,one,07/27/2010,7.421775794,0,0,0,0,0.151588382,0,0,0,0.034871607,-0.310739251,0.38182727,4.321480135,2.530564198,0,3.515465304,3.248621945,3.197849129,3.671932809,4.060962799,3.517984994,0,0,3.162639722,0,0,0,0,3.854060596,5.077361312,4.078720791,8.809116258
a,on ,one,08/03/2010,7.421775794,0.02785973,0,0,0,0.174866965,0,0,0,0,-0.310739251,0.34739372,4.25561271,3.759908642,0,2.496387526,3.546167577,2.89022298,3.197849129,0,0,0,0,0,3.162639722,0,0,0,2.227153572,4.343586653,0,8.785998208
a,on ,one,08/10/2010,7.264730178,0.04415701,0,0,0,0,0,0,0,0,-0.310739251,0.21447598,4.212127598,0,0,4.637964146,3.589453052,4.108489599,2.89022298,0,0,0,0,0,0,3.162639722,0,0,4.03231085,4.227801565,0,8.776321456
a,on ,one,08/17/2010,7.360739903,0.0507735,0,0,0,0,0,0,0,0.02733873,-0.310739251,0.19748317,3.985273467,2.883888119,0,4.018360402,3.067401725,4.182413364,4.108489599,3.242982999,4.009346114,0,2.798030651,0,0,0,3.162639722,0,4.598808848,3.569143187,0,8.644178203
a,on ,one,08/24/2010,7.298445102,0.06589868,0,0,0,0,0,0,0,0.000876528,-0.310739251,0.20735932,4.11414719,3.308319361,0,4.71380686,3.643309352,4.127876554,4.182413364,2.309694691,4.009346114,0,0,2.798030651,0,0,0,0,4.746838527,5.724091011,4.083817551,9.099185323
a,on ,one,08/31/2010,7.295735073,0.07499615,0,0,0,0,0,0,0,0.021789491,-0.310739251,0.20134908,4.009149716,-2.200798287,0,4.571746887,4.724235312,3.593296465,4.127876554,1.892735203,0,0,0,0,2.798030651,0,0,0,4.339621771,4.70214591,0,9.199582715
a,on ,one,09/07/2010,7.267525428,0.09041486,0,0,0,0,0,0,0,0.063478774,-0.310739251,0.24895369,4.062165664,0,0,3.913014578,3.657745834,4.7070987,3.593296465,0,0,0,0,0,0,2.798030651,0,0,3.066351148,4.834089487,0.569647193,8.576593535
a,on ,one,09/14/2010,7.50659178,0.17441441,0,0,0,0,0,0,0,0,-0.315296239,0.40357591,3.869115504,0,4.746307479,3.896673676,3.148171119,3.435223994,4.7070987,2.459755385,0,0,0,0,0,0,2.798030651,0,2.147415453,3.676838207,0,8.567696174
a,on ,one,09/21/2010,7.622663951,0.23234994,0,0,0,0,0,0,0,0,-0.315296239,0.47906609,3.94931879,0,3.265119062,2.043927073,0,3.849336349,3.435223994,2.632468083,0,0,0,0,0,0,0,0,3.934156663,5.009397088,4.432724362,0
a,on ,one,09/28/2010,7.60638739,0.2228412,0,0,0,0,0,0,0,0.004869801,-0.315296239,0.44658742,3.94931879,3.109273685,3.821253274,3.957089129,3.659693044,3.306973477,3.849336349,4.077617591,0,0,0,0,0,0,0,0,4.284723349,1.3683395,-0.207428643,0
a,on ,one,10/05/2010,7.609862201,0.18820666,0,0,0,0,0.196515598,0,0,0.019129823,-0.315296239,0.47866513,4.072439727,3.582200187,4.245266094,3.263534693,4.074546321,4.472210731,3.306973477,3.982307411,0,0,0,0,0,0,0,0,2.052091621,2.222912079,-0.148979073,0
a,on ,one,10/12/2010,7.681099002,0.14212742,0,0,0,0,0.158524693,0,0,0.03548169,-0.315296239,0.5138806,4.100989105,2.943142202,4.181079804,4.045377775,4.550563605,3.988283215,4.472210731,3.249587456,4.58134532,0,0,0,0,0,0,0,3.565089417,3.632658895,4.453781761,0
a,on ,one,10/19/2010,7.780303088,0.05858724,0,0,0,0,0.256575747,0,0,0.049579018,-0.315296239,0.5220876,4.149463861,3.605714733,4.309159636,4.187668634,3.102290942,4.907495607,3.988283215,3.2971284,4.58134532,3.848235073,2.96054958,0,0,0,0,0,3.617410826,3.25283278,4.453678281,0
a,on ,one,10/26/2010,7.71154898,0,0,0,0,0,0.379035348,0,0,0.063999377,-0.315296239,0.55768982,4.147885329,3.368692356,4.776894019,4.07442342,4.319982512,4.446933557,4.907495607,4.675454592,2.649134016,3.848235073,0,2.96054958,0,0,0,0,3.014429895,5.409400992,5.036462151,0
a,on ,one,11/02/2010,7.548555979,0,0,0,0,0,0.281848871,0,0,0.014174394,-0.315296239,0.55053692,3.88567903,3.172041989,2.545372871,3.921859356,3.142091327,4.904285393,4.446933557,0,0,3.848235073,0,0,2.96054958,0,0,0,4.445485248,4.465284978,0,0
a,on ,one,11/09/2010,7.28756064,0,0,0,0,0,0,0,0,0.029135558,-0.315296239,0.37069132,3.943521672,3.307757324,2.545372871,4.665906779,2.899377857,4.756252549,4.904285393,5.036967813,0,0,0,0,0,2.96054958,0,0,4.718687651,4.969184388,0,0
a,on ,one,11/16/2010,6.317164687,0,0,0.465966956,0,0,0,0,0,0,-0.285296239,0.23793121,0,0,1.905182418,3.864332893,0,4.206029148,4.756252549,3.2971284,0,0,2.70565733,0,0,0,2.96054958,0,3.852771489,2.949158317,0,0
a,on ,one,11/23/2010,7.751905333,0.0253206,0.437411258,0,0.465966956,0,0,0,0,0,-0.285296239,0.44846134,4.619073091,1.591544528,0,2.874594072,0,4.0222914,4.206029148,0,0,0,0,2.70565733,0,0,0,0,0,3.855257227,3.751637187,0
a,on ,one,11/30/2010,7.474772182,0.01172026,0.392097085,0,0,0,0,0,0,0.006473938,-0.285296239,0.47874406,2.48490665,3.310363389,0,2.813666237,3.459201063,4.443238891,4.0222914,0,0,0,0,0,2.70565733,0,0,0,0,4.11103292,0,0
a,on ,one,12/07/2010,7.327780538,0.05556558,0,0,0,0,0,0,0,0,-0.285296239,0.42417687,3.377587516,3.3772153,0,4.03678969,4.44881921,4.892671553,4.443238891,4.67237987,0,0,0,0,0,2.70565733,0,0,0,4.200942896,0,0
a,on ,one,12/14/2010,7.384610383,0.04167478,0,0,0,0,0,0.161547253,0,0,-0.285296239,0.41316914,3.813307032,3.624471685,0,4.248627438,3.918890132,4.900502723,4.892671553,6.190214724,0,0,0,0,0,0,2.70565733,0,0,4.172131362,0,0
a,on ,one,12/21/2010,7.329749689,0,0,0,0,0,0,0.219902441,0,0,-0.315296239,0.34507546,4.130355,3.87823479,0,3.617774738,3.156658425,3.173431062,4.900502723,0,0,2.946656583,0,0,0,0,0,0,0,4.030644293,0,0
a,on ,one,12/28/2010,7.244227516,0.0148493,0,0,0,0,0,0,0,0.025463771,-0.315296239,0.28951256,4.02570877,3.000632585,0,3.798225895,2.566777018,3.948194666,3.173431062,3.220676761,0,0,2.96054958,0,0,0,0,0,0,2.225516547,0,0
